company,review_title,source_section,label,text,text_length,rating,review_date,source_url,language,clean_text,clean_text_length
Meta,Meta,pros,positive,"of working at Meta according to real employee reviews? Users say... "" The company has great benefits and really makes sure you and your family have everything you need. "" "" The people are great and you won’t see any of the same perks at other companies. "" "" I think that some of the pros are the that it has a good pay and is in a nice place like california "" "" 1) Work with the best 2) Always get challenged but in a positive way 3) Caring environment 4) good salary "" "" Free food and Life@ expenses are nice "" What are the",524,3.7,,https://www.glassdoor.com/Evaluaciones/Meta-Evaluaciones-E40772.htm?countryPickerRedirect=true,en,work meta accord real employee review user company great benefit make sure family need people great win t perk company think pro good pay nice place like california work good challenge positive way caring environment good salary free food life expense nice,256
Uber,Becoming more and more toxic,pros,positive,Great benefits nice people interesting problems,47,2.0,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,great benefit nice people interesting problem,45
Uber,Flexible work with customer interaction,pros,positive,Flexible schedule and independence. Opportunities to meet people from different backgrounds. Easy to start and mange your own time.,131,3.0,"Mar 26, 2026",https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,flexible schedule independence opportunity meet people different background easy start mange time,97
Uber,Great to work as Designer,pros,positive,"Good culture, great problem space, learning environment, allows people to grow fast.",84,4.0,"Mar 25, 2026",https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,good culture great problem space learning environment allow people grow fast,76
Uber,Uber,pros,positive,Great benefits nice people interesting problems,47,3.8,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,great benefit nice people interesting problem,45
Uber,Reviews by job title,pros,positive,Great benefits nice people interesting problems,47,3.0,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,great benefit nice people interesting problem,45
Uber,Recommend,pros,positive,Great benefits nice people interesting problems,47,,,https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,great benefit nice people interesting problem,45
Uber,Great benefits nice people interesting problems,pros,positive,Great benefits nice people interesting problems,47,,,https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,great benefit nice people interesting problem,45
Uber,Recommend,pros,positive,Flexible schedule and independence. Opportunities to meet people from different backgrounds. Easy to start and mange your own time.,131,,,https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,flexible schedule independence opportunity meet people different background easy start mange time,97
Uber,Flexible schedule and independence. Opportunities to meet people from different backgrounds. Easy to start and mange your own time.,pros,positive,Flexible schedule and independence. Opportunities to meet people from different backgrounds. Easy to start and mange your own time.,131,,,https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,flexible schedule independence opportunity meet people different background easy start mange time,97
Uber,Recommend,pros,positive,"Good culture, great problem space, learning environment, allows people to grow fast.",84,,,https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,good culture great problem space learning environment allow people grow fast,76
Uber,"Good culture, great problem space, learning environment, allows people to grow fast.",pros,positive,"Good culture, great problem space, learning environment, allows people to grow fast.",84,,,https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,good culture great problem space learning environment allow people grow fast,76
Uber,Uber reviews FAQs,pros,positive,"of working at Uber according to real employee reviews? Users say... "" The people are great and the use of data within the company to inform decisions is incredible. "" "" Benefits are great and you have a ton of flexibility on what you can use them for. "" "" I worked the weekends at the shore for the summer so it was very busy and the money was good . "" "" Flexible hours and low start up costs are two of the best things about this gig "" "" Culture is great and very welcoming "" What are the",489,3.8,,https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,work uber accord real employee review user people great use datum company inform decision incredible benefit great ton flexibility use work weekend shore summer busy money good flexible hour low start cost good thing gig culture great welcoming,244
Uber,Uber,pros,positive,"of working at Uber according to real employee reviews? Users say... "" The people are great and the use of data within the company to inform decisions is incredible. "" "" Benefits are great and you have a ton of flexibility on what you can use them for. "" "" I worked the weekends at the shore for the summer so it was very busy and the money was good . "" "" Flexible hours and low start up costs are two of the best things about this gig "" "" Culture is great and very welcoming "" What are the",489,3.8,,https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,work uber accord real employee review user people great use datum company inform decision incredible benefit great ton flexibility use work weekend shore summer busy money good flexible hour low start cost good thing gig culture great welcoming,244
Salesforce,"Strong pay and work-life balance, but ideologically authoritarian",pros,positive,"Strong compensation, work life balance (if you can set boundaries)",66,2.0,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Salesforce-Evaluaciones-E11159.htm?countryPickerRedirect=true,en,strong compensation work life balance set boundary,50
Salesforce,Fair pay and great work life balance,pros,positive,Great work life balance and great people to work with.,54,5.0,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Salesforce-Evaluaciones-E11159.htm?countryPickerRedirect=true,en,great work life balance great people work,41
Salesforce,Great,pros,positive,Great Place to Work and learn,29,5.0,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Salesforce-Evaluaciones-E11159.htm?countryPickerRedirect=true,en,great place work learn,22
Salesforce,Salesforce,pros,positive,"Strong compensation, work life balance (if you can set boundaries)",66,4.1,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Salesforce-Evaluaciones-E11159.htm?countryPickerRedirect=true,en,strong compensation work life balance set boundary,50
Salesforce,Reviews by job title,pros,positive,"Strong compensation, work life balance (if you can set boundaries)",66,3.0,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Salesforce-Evaluaciones-E11159.htm?countryPickerRedirect=true,en,strong compensation work life balance set boundary,50
Salesforce,Recommend,pros,positive,"Strong compensation, work life balance (if you can set boundaries)",66,,,https://www.glassdoor.com/Evaluaciones/Salesforce-Evaluaciones-E11159.htm?countryPickerRedirect=true,en,strong compensation work life balance set boundary,50
Salesforce,"Strong compensation, work life balance (if you can set boundaries)",pros,positive,"Strong compensation, work life balance (if you can set boundaries)",66,,,https://www.glassdoor.com/Evaluaciones/Salesforce-Evaluaciones-E11159.htm?countryPickerRedirect=true,en,strong compensation work life balance set boundary,50
Salesforce,Recommend,pros,positive,Great work life balance and great people to work with.,54,,,https://www.glassdoor.com/Evaluaciones/Salesforce-Evaluaciones-E11159.htm?countryPickerRedirect=true,en,great work life balance great people work,41
Salesforce,Great work life balance and great people to work with.,pros,positive,Great work life balance and great people to work with.,54,,,https://www.glassdoor.com/Evaluaciones/Salesforce-Evaluaciones-E11159.htm?countryPickerRedirect=true,en,great work life balance great people work,41
Salesforce,Recommend,pros,positive,Great Place to Work and learn,29,,,https://www.glassdoor.com/Evaluaciones/Salesforce-Evaluaciones-E11159.htm?countryPickerRedirect=true,en,great place work learn,22
Salesforce,Great Place to Work and learn,pros,positive,Great Place to Work and learn,29,,,https://www.glassdoor.com/Evaluaciones/Salesforce-Evaluaciones-E11159.htm?countryPickerRedirect=true,en,great place work learn,22
Salesforce,Salesforce reviews FAQs,pros,positive,"of working at Salesforce according to real employee reviews? Users say... "" Salesforce promotes a great culture as a company and that is reflected in the employees' interactions at the company "" "" Many might have told about all the great benefits salesforce offers and everything is true : "" "" They hire a great bunch of people and generally people in SFDC are smart and team players. "" "" Good Work life balance and OOM "" "" fun to work for and the poeple are nice plus pay is good "" What are the",495,4.1,,https://www.glassdoor.com/Evaluaciones/Salesforce-Evaluaciones-E11159.htm?countryPickerRedirect=true,en,work salesforce accord real employee review user salesforce promote great culture company reflect employee interaction company tell great benefit salesforce offer true hire great bunch people generally people sfdc smart team player good work life balance oom fun work poeple nice plus pay good,293
Salesforce,Salesforce,pros,positive,"of working at Salesforce according to real employee reviews? Users say... "" Salesforce promotes a great culture as a company and that is reflected in the employees' interactions at the company "" "" Many might have told about all the great benefits salesforce offers and everything is true : "" "" They hire a great bunch of people and generally people in SFDC are smart and team players. "" "" Good Work life balance and OOM "" "" fun to work for and the poeple are nice plus pay is good "" What are the",495,4.1,,https://www.glassdoor.com/Evaluaciones/Salesforce-Evaluaciones-E11159.htm?countryPickerRedirect=true,en,work salesforce accord real employee review user salesforce promote great culture company reflect employee interaction company tell great benefit salesforce offer true hire great bunch people generally people sfdc smart team player good work life balance oom fun work poeple nice plus pay good,293
Airbnb,"Strong brand and culture narrative, but inconsistent employee experience",pros,positive,"- Good learning opportunities and exposure to cross-functional teams - Some managers and teams genuinely embody the company’s cultural principles and maintain transparent communication. - Benefits and policies, including parental support, are well-designed on paper",265,2.0,"Mar 24, 2026",https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en,good learn opportunity exposure cross functional team manager team genuinely embody company s cultural principle maintain transparent communication benefit policy include parental support design paper,200
Airbnb,Flexible remote work with a bureaucratic environment,pros,positive,"Remote, flexible work hours, kind team",38,3.0,"Mar 23, 2026",https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en,remote flexible work hour kind team,35
Airbnb,Good company,pros,positive,"- Great folks with great skills - Greater collaboration - New challenges and exciting work - Generous leave and insurance policy - Lunch and Snacks - Employee credits of upto 84,000 INR / year",192,4.0,"Mar 22, 2026",https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en,great folk great skill great collaboration new challenge exciting work generous leave insurance policy lunch snack employee credit upto inr year,144
Airbnb,Airbnb,pros,positive,"- Good learning opportunities and exposure to cross-functional teams - Some managers and teams genuinely embody the company’s cultural principles and maintain transparent communication. - Benefits and policies, including parental support, are well-designed on paper",265,4.1,"Mar 24, 2026",https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en,good learn opportunity exposure cross functional team manager team genuinely embody company s cultural principle maintain transparent communication benefit policy include parental support design paper,200
Airbnb,Reviews by job title,pros,positive,"- Good learning opportunities and exposure to cross-functional teams - Some managers and teams genuinely embody the company’s cultural principles and maintain transparent communication. - Benefits and policies, including parental support, are well-designed on paper",265,3.0,"Mar 24, 2026",https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en,good learn opportunity exposure cross functional team manager team genuinely embody company s cultural principle maintain transparent communication benefit policy include parental support design paper,200
Airbnb,Recommend,pros,positive,"- Good learning opportunities and exposure to cross-functional teams - Some managers and teams genuinely embody the company’s cultural principles and maintain transparent communication. - Benefits and policies, including parental support, are well-designed on paper",265,,,https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en,good learn opportunity exposure cross functional team manager team genuinely embody company s cultural principle maintain transparent communication benefit policy include parental support design paper,200
Airbnb,Show more,pros,positive,"- Good learning opportunities and exposure to cross-functional teams - Some managers and teams genuinely embody the company’s cultural principles and maintain transparent communication. - Benefits and policies, including parental support, are well-designed on paper",265,,,https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en,good learn opportunity exposure cross functional team manager team genuinely embody company s cultural principle maintain transparent communication benefit policy include parental support design paper,200
Airbnb,Recommend,pros,positive,"Remote, flexible work hours, kind team",38,,,https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en,remote flexible work hour kind team,35
Airbnb,"Remote, flexible work hours, kind team",pros,positive,"Remote, flexible work hours, kind team",38,,,https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en,remote flexible work hour kind team,35
Airbnb,Recommend,pros,positive,"- Great folks with great skills - Greater collaboration - New challenges and exciting work - Generous leave and insurance policy - Lunch and Snacks - Employee credits of upto 84,000 INR / year",192,,,https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en,great folk great skill great collaboration new challenge exciting work generous leave insurance policy lunch snack employee credit upto inr year,144
Airbnb,- Matrix organizational structure - No additional pay for additional work / overtime - Low opportunities for growth - Below market compensation,pros,positive,"- Great folks with great skills - Greater collaboration - New challenges and exciting work - Generous leave and insurance policy - Lunch and Snacks - Employee credits of upto 84,000 INR / year",192,,,https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en,great folk great skill great collaboration new challenge exciting work generous leave insurance policy lunch snack employee credit upto inr year,144
Airbnb,Airbnb reviews FAQs,pros,positive,"of working at Airbnb according to real employee reviews? Users say... "" We have a great downtown office and culture is at the center of many decisions made. "" "" A great benefit that allows you to connect with your loved ones at the end of the year. "" "" good work life balance and pay good. "" "" + great team and colleagues "" "" Fully remote and good pay "" What are the",366,4.1,,https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en,work airbnb accord real employee review user great downtown office culture center decision great benefit allow connect love one end year good work life balance pay good great team colleague fully remote good pay,211
Airbnb,Airbnb,pros,positive,"of working at Airbnb according to real employee reviews? Users say... "" We have a great downtown office and culture is at the center of many decisions made. "" "" A great benefit that allows you to connect with your loved ones at the end of the year. "" "" good work life balance and pay good. "" "" + great team and colleagues "" "" Fully remote and good pay "" What are the",366,4.1,,https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en,work airbnb accord real employee review user great downtown office culture center decision great benefit allow connect love one end year good work life balance pay good great team colleague fully remote good pay,211
Softtek,No benefits,cons,negative,"de trabajar en Softtek según las evaluaciones de empleados reales? Los usuarios dicen... "" No benefits or very minimum "" "" Bad management just looking for their own interests "" "" Many managers have no experience so their decisions constantly add stress to the team members and project leaders. "" "" Medium to low pay . "" "" no career path """,338,,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",en,de trabajar en softtek según las evaluaciones de empleados reale los usuarios dicen benefit minimum bad management look interest manager experience decision constantly add stress team member project leader medium low pay career path,232
NEORIS,low salaries,cons,negative,"de trabajar en NEORIS según las evaluaciones de empleados reales? Los usuarios dicen... "" One of the worst things is the low salaries . "" "" To have a good career path you have to be well seen by the management, it is no needed to have the required skills. "" "" could have a better work life balance "" "" There are no growth opportunities and no salary increases even with a good evaluation "" "" Lack of growth opportunities within the company """,441,,,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,en,de trabajar en neoris según las evaluaciones de empleados reale los usuarios dicen bad thing low salary good career path see management need require skill well work life balance growth opportunity salary increase good evaluation lack growth opportunity company,260
NEORIS,Preguntas frecuentes sobre las evaluaciones de NEORIS,cons,negative,"de trabajar en NEORIS según las evaluaciones de empleados reales? Los usuarios dicen... "" One of the worst things is the low salaries . "" "" To have a good career path you have to be well seen by the management, it is no needed to have the required skills. "" "" could have a better work life balance "" "" There are no growth opportunities and no salary increases even with a good evaluation "" "" Lack of growth opportunities within the company "" ¿Qué ubicaciones de NEORIS recibieron las calificaciones más altas de los empleados? Querétaro San Pedro Garza Garcia Culiacán Monterrey Ciudad de México",595,3.7,,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,en,de trabajar en neoris según las evaluaciones de empleados reale los usuarios dicen bad thing low salary good career path see management need require skill well work life balance growth opportunity salary increase good evaluation lack growth opportunity company qué ubicaciones de neoris recibieron las calificacione más altas de los empleados querétaro san pedro garza garcia culiacán monterrey ciudad de méxico,411
NEORIS,NEORIS,cons,negative,"de trabajar en NEORIS según las evaluaciones de empleados reales? Los usuarios dicen... "" One of the worst things is the low salaries . "" "" To have a good career path you have to be well seen by the management, it is no needed to have the required skills. "" "" could have a better work life balance "" "" There are no growth opportunities and no salary increases even with a good evaluation "" "" Lack of growth opportunities within the company "" ¿Qué ubicaciones de NEORIS recibieron las calificaciones más altas de los empleados? Querétaro San Pedro Garza Garcia Culiacán Monterrey Ciudad de México",595,3.7,,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,en,de trabajar en neoris según las evaluaciones de empleados reale los usuarios dicen bad thing low salary good career path see management need require skill well work life balance growth opportunity salary increase good evaluation lack growth opportunity company qué ubicaciones de neoris recibieron las calificacione más altas de los empleados querétaro san pedro garza garcia culiacán monterrey ciudad de méxico,411
Tata Consultancy Services,Good,cons,negative,Nothing everything is perfect at Tata Mostrar más,49,4.0,mar 2026,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,en,perfect tata mostrar más,24
Tata Consultancy Services,less salary,cons,negative,"de trabajar en Tata Consultancy Services según las evaluaciones de empleados reales? Los usuarios dicen... "" less salary hike and focus more on completing courses rather than learning things to show to client "" "" No value for hard work no salary hike like very less hike no clarity on opportunities "" "" Huge number of employees; TCS is mainly a service based company; Employee performance management is poor . "" "" Less pay and leaves cannot be used properly without approvals which takes lot of effort to ask for "" "" Too much politics and will only be given a hike or any other perk if you flatter your manager. """,613,,,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,en,de trabajar en tata consultancy service según las evaluaciones de empleados reale los usuarios dicen salary hike focus complete course learn thing client value hard work salary hike like hike clarity opportunity huge number employee tcs mainly service base company employee performance management poor pay leaf properly approval take lot effort ask politic give hike perk flatter manager,387
Tata Consultancy Services,Recomendada,cons,negative,Nothing everything is perfect at Tata Mostrar más,49,,,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,en,perfect tata mostrar más,24
Tata Consultancy Services,"Good Environment, Good Work Culture",cons,negative,Nothing everything is perfect at Tata Mostrar más,49,,,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,en,perfect tata mostrar más,24
Tata Consultancy Services,Preguntas frecuentes sobre las evaluaciones de Tata Consultancy Services,cons,negative,"de trabajar en Tata Consultancy Services según las evaluaciones de empleados reales? Los usuarios dicen... "" less salary hike and focus more on completing courses rather than learning things to show to client "" "" No value for hard work no salary hike like very less hike no clarity on opportunities "" "" Huge number of employees; TCS is mainly a service based company; Employee performance management is poor . "" "" Less pay and leaves cannot be used properly without approvals which takes lot of effort to ask for "" "" Too much politics and will only be given a hike or any other perk if you flatter your manager. "" ¿Qué opinan los empleados sobre los despidos en Tata Consultancy Services en 2026? Explora evaluaciones en Glassdoor para comprender lo que dicen los empleados actuales y anteriores sobre los despidos en Tata Consultancy Services y sus perspectivas sobre la seguridad laboral en Tata Consultancy Services en 2026. ¿Qué ubicaciones de Tata Consultancy Services recibieron las calificaciones más altas de los empleados? Mérida Ciudad de México Querétaro",1065,3.5,,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,en,de trabajar en tata consultancy service según las evaluaciones de empleados reale los usuarios dicen salary hike focus complete course learn thing client value hard work salary hike like hike clarity opportunity huge number employee tcs mainly service base company employee performance management poor pay leaf properly approval take lot effort ask politic give hike perk flatter manager qué opinan los empleados sobre los despidos en tata consultancy service en explora evaluacione en glassdoor para comprender lo que dicen los empleado actuale y anteriore sobre los despidos en tata consultancy service y sus perspectivas sobre la seguridad laboral en tata consultancy service en qué ubicaciones de tata consultancy service recibieron las calificacione más altas de los empleados mérida ciudad de méxico querétaro,815
Tata Consultancy Services,Tata Consultancy Services,cons,negative,"de trabajar en Tata Consultancy Services según las evaluaciones de empleados reales? Los usuarios dicen... "" less salary hike and focus more on completing courses rather than learning things to show to client "" "" No value for hard work no salary hike like very less hike no clarity on opportunities "" "" Huge number of employees; TCS is mainly a service based company; Employee performance management is poor . "" "" Less pay and leaves cannot be used properly without approvals which takes lot of effort to ask for "" "" Too much politics and will only be given a hike or any other perk if you flatter your manager. "" ¿Qué opinan los empleados sobre los despidos en Tata Consultancy Services en 2026? Explora evaluaciones en Glassdoor para comprender lo que dicen los empleados actuales y anteriores sobre los despidos en Tata Consultancy Services y sus perspectivas sobre la seguridad laboral en Tata Consultancy Services en 2026. ¿Qué ubicaciones de Tata Consultancy Services recibieron las calificaciones más altas de los empleados? Mérida Ciudad de México Querétaro",1065,3.5,,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,en,de trabajar en tata consultancy service según las evaluaciones de empleados reale los usuarios dicen salary hike focus complete course learn thing client value hard work salary hike like hike clarity opportunity huge number employee tcs mainly service base company employee performance management poor pay leaf properly approval take lot effort ask politic give hike perk flatter manager qué opinan los empleados sobre los despidos en tata consultancy service en explora evaluacione en glassdoor para comprender lo que dicen los empleado actuale y anteriore sobre los despidos en tata consultancy service y sus perspectivas sobre la seguridad laboral en tata consultancy service en qué ubicaciones de tata consultancy service recibieron las calificacione más altas de los empleados mérida ciudad de méxico querétaro,815
Chubb,Poor management,cons,negative,"de trabajar en Chubb según las evaluaciones de empleados reales? Los usuarios dicen... "" Poor management and communication with staff "" "" No training and not organized "" "" Senior management is always talking Travelers this and Travelers that! "" "" Low bonus even though performance was good "" "" Upper management is apparently too dense to get this mindset figured out. """,369,,,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,en,de trabajar en chubb según las evaluaciones de empleados reale los usuarios dicen poor management communication staff training organize senior management talk traveler traveler low bonus performance good upper management apparently dense mindset figure,252
Infosys,Technology analyst,cons,negative,Slow salary growth Limited role flexibility Bureaucratic processes Project quality varies a lot Less exposure to latest tech in some roles Mostrar más,150,3.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en,slow salary growth limit role flexibility bureaucratic process project quality vary lot exposure late tech role mostrar más,123
Infosys,Specialist Programmer,cons,negative,Sometimes need to stretch to 14 hours Mostrar más,49,4.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en,need stretch hour mostrar más,29
Infosys,Low salary,cons,negative,"de trabajar en Infosys según las evaluaciones de empleados reales? Los usuarios dicen... "" Low salary when I joined and employees are not counted when it comes to priority. "" "" Very low to no salary hike and no promotion especially if you join as fresher and very hard to get a hike. "" "" Less pay and you have to be very lucky to get into pure software development projects "" "" Poor management and retaining for resources. "" "" You could be an awesome programmer but you might just end up being a really bad manager """,516,,,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en,de trabajar en infosys según las evaluaciones de empleados reale los usuarios dicen low salary join employee count come priority low salary hike promotion especially join fresher hard hike pay lucky pure software development project poor management retain resource awesome programmer end bad manager,299
Infosys,Infosys,cons,negative,Slow salary growth Limited role flexibility Bureaucratic processes Project quality varies a lot Less exposure to latest tech in some roles,138,3.6,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en,slow salary growth limit role flexibility bureaucratic process project quality vary lot exposure late tech role,111
Infosys,Evaluaciones por cargo,cons,negative,Slow salary growth Limited role flexibility Bureaucratic processes Project quality varies a lot Less exposure to latest tech in some roles,138,3.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en,slow salary growth limit role flexibility bureaucratic process project quality vary lot exposure late tech role,111
Infosys,Recomendada,cons,negative,Slow salary growth Limited role flexibility Bureaucratic processes Project quality varies a lot Less exposure to latest tech in some roles Mostrar más,150,,,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en,slow salary growth limit role flexibility bureaucratic process project quality vary lot exposure late tech role mostrar más,123
Infosys,Strong brand value on resume Good training for freshers Decent work-life balance (in many teams) Onsite opportunities available Stable job environment,cons,negative,Slow salary growth Limited role flexibility Bureaucratic processes Project quality varies a lot Less exposure to latest tech in some roles Mostrar más,150,,,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en,slow salary growth limit role flexibility bureaucratic process project quality vary lot exposure late tech role mostrar más,123
Infosys,Slow salary growth Limited role flexibility Bureaucratic processes Project quality varies a lot Less exposure to latest tech in some roles,cons,negative,Slow salary growth Limited role flexibility Bureaucratic processes Project quality varies a lot Less exposure to latest tech in some roles,138,,,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en,slow salary growth limit role flexibility bureaucratic process project quality vary lot exposure late tech role,111
Infosys,Recomendada,cons,negative,Sometimes need to stretch to 14 hours Mostrar más,49,,,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en,need stretch hour mostrar más,29
Infosys,Stable Job no worries about layoffs,cons,negative,Sometimes need to stretch to 14 hours Mostrar más,49,,,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en,need stretch hour mostrar más,29
Infosys,Preguntas frecuentes sobre las evaluaciones de Infosys,cons,negative,"de trabajar en Infosys según las evaluaciones de empleados reales? Los usuarios dicen... "" Low salary when I joined and employees are not counted when it comes to priority. "" "" Very low to no salary hike and no promotion especially if you join as fresher and very hard to get a hike. "" "" Less pay and you have to be very lucky to get into pure software development projects "" "" Poor management and retaining for resources. "" "" You could be an awesome programmer but you might just end up being a really bad manager "" ¿Qué opinan los empleados sobre los despidos en Infosys en 2026? Explora evaluaciones en Glassdoor para comprender lo que dicen los empleados actuales y anteriores sobre los despidos en Infosys y sus perspectivas sobre la seguridad laboral en Infosys en 2026. ¿Qué ubicaciones de Infosys recibieron las calificaciones más altas de los empleados? Guadalajara Ciudad de México Monterrey",901,3.6,,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en,de trabajar en infosys según las evaluaciones de empleados reale los usuarios dicen low salary join employee count come priority low salary hike promotion especially join fresher hard hike pay lucky pure software development project poor management retain resource awesome programmer end bad manager qué opinan los empleados sobre los despidos en infosys en explora evaluacione en glassdoor para comprender lo que dicen los empleado actuale y anteriore sobre los despidos en infosys y sus perspectivas sobre la seguridad laboral en infosys en qué ubicaciones de infosys recibieron las calificacione más altas de los empleados guadalajara ciudad de méxico monterrey,664
