company,review_title,source_section,label,text,text_length,rating,review_date,source_url,language,clean_text,clean_text_length
Luxoft,Gran empresa,pros,positive,"- Buenas prestaciones - Buenos proyectos si te toca uno chido, puedes quedarte en ellos o cambiarte a otros",107,5.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es,prestación proyecto tocar chido poder quedarte cambiarte,56
Luxoft,Excelente trabajo,pros,positive,"Prestaciones, horario laboral, proyectos, ""salario""",51,5.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es,prestación horario laboral proyecto salario,43
Luxoft,Buena opción,pros,positive,"Buen ambiente laboral, amigable. Buen paquete de prestaciones. Sueldo competitivo. Oportunidades de crecimiento de carrera. Amplia cartera de clientes. Trabajo remoto.",167,5.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es,ambiente laboral amigable paquete prestación sueldo competitivo oportunidad crecimiento carrera amplio cartera cliente trabajo remoto,133
Luxoft,Luxoft,pros,positive,"- Buenas prestaciones - Buenos proyectos si te toca uno chido, puedes quedarte en ellos o cambiarte a otros",107,3.7,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es,prestación proyecto tocar chido poder quedarte cambiarte,56
Luxoft,Evaluaciones por cargo,pros,positive,"- Buenas prestaciones - Buenos proyectos si te toca uno chido, puedes quedarte en ellos o cambiarte a otros",107,3.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es,prestación proyecto tocar chido poder quedarte cambiarte,56
Luxoft,Recomendada,pros,positive,"- Buenas prestaciones - Buenos proyectos si te toca uno chido, puedes quedarte en ellos o cambiarte a otros",107,,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es,prestación proyecto tocar chido poder quedarte cambiarte,56
Luxoft,"- Buenas prestaciones - Buenos proyectos si te toca uno chido, puedes quedarte en ellos o cambiarte a otros",pros,positive,"- Buenas prestaciones - Buenos proyectos si te toca uno chido, puedes quedarte en ellos o cambiarte a otros",107,,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es,prestación proyecto tocar chido poder quedarte cambiarte,56
Luxoft,Recomendada,pros,positive,"Prestaciones, horario laboral, proyectos, ""salario""",51,,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es,prestación horario laboral proyecto salario,43
Luxoft,"Prestaciones, horario laboral, proyectos, ""salario""",pros,positive,"Prestaciones, horario laboral, proyectos, ""salario""",51,,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es,prestación horario laboral proyecto salario,43
Luxoft,Ya no se han tenido ajustes salariales desde la pandemia/desde que Luxoft pasó a ser parte de DXC,pros,positive,Ya no se han tenido ajustes salariales desde la pandemia/desde que Luxoft pasó a ser parte de DXC,97,,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es,ajuste salarial pandemia luxoft pasar dxc,41
Luxoft,Recomendada,pros,positive,"Buen ambiente laboral, amigable. Buen paquete de prestaciones. Sueldo competitivo. Oportunidades de crecimiento de carrera. Amplia cartera de clientes. Trabajo remoto.",167,,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es,ambiente laboral amigable paquete prestación sueldo competitivo oportunidad crecimiento carrera amplio cartera cliente trabajo remoto,133
Luxoft,Me parece que no hay desventajas.,pros,positive,"Buen ambiente laboral, amigable. Buen paquete de prestaciones. Sueldo competitivo. Oportunidades de crecimiento de carrera. Amplia cartera de clientes. Trabajo remoto.",167,,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es,ambiente laboral amigable paquete prestación sueldo competitivo oportunidad crecimiento carrera amplio cartera cliente trabajo remoto,133
Luxoft,Preguntas frecuentes sobre las evaluaciones de Luxoft,pros,positive,"de trabajar en Luxoft según las evaluaciones de empleados reales? Los usuarios dicen... "" ' Good salary and easy "" "" 1) Good work life balance 2) HR is extremely",161,3.7,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es,trabajar luxoft evaluación empleado real usuario good salary and easy good work lifir balance hr is extremely,109
Luxoft,Luxoft,pros,positive,"de trabajar en Luxoft según las evaluaciones de empleados reales? Los usuarios dicen... "" ' Good salary and easy "" "" 1) Good work life balance 2) HR is extremely",161,3.7,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es,trabajar luxoft evaluación empleado real usuario good salary and easy good work lifir balance hr is extremely,109
Softtek,Un buen lugar para adquirir experiencia,cons,negative,No hay mucha oportunidad de crecimiento de sueldos Mostrar más,62,4.0,mar 2026,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es,oportunidad crecimiento sueldo mostrar,38
Softtek,Network engineer,cons,negative,Los sueldos son bajos y no hay aumentos Mostrar más,51,3.0,mar 2026,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es,sueldo bajo aumento mostrar,27
Softtek,Comunicación,cons,negative,"Realmente que esos cursos buscan bloquearlos para que no tengas acceso La enorme falta de comunicacion, muchas veces tenias que retrabajar cosas que ya habian quedado por escrito pero que superiores no se molestaban en revisar Mostrar más",238,2.0,mar 2026,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es,realmente curso buscar bloquearlo tengar acceso enorme falta comunicacion tenia retrabajar cosa habiar quedar escrito superior molestar revisar mostrar,151
Softtek,Softtek,cons,negative,No hay mucha oportunidad de crecimiento de sueldos,50,3.8,mar 2026,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es,oportunidad crecimiento sueldo,30
Softtek,Evaluaciones por cargo,cons,negative,No hay mucha oportunidad de crecimiento de sueldos,50,3.0,mar 2026,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es,oportunidad crecimiento sueldo,30
Softtek,Recomendada,cons,negative,No hay mucha oportunidad de crecimiento de sueldos Mostrar más,62,,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es,oportunidad crecimiento sueldo mostrar,38
Softtek,Tiene clientes muy competitivos que te permiten crecer profecionalmente,cons,negative,No hay mucha oportunidad de crecimiento de sueldos Mostrar más,62,,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es,oportunidad crecimiento sueldo mostrar,38
Softtek,No hay mucha oportunidad de crecimiento de sueldos,cons,negative,No hay mucha oportunidad de crecimiento de sueldos,50,,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es,oportunidad crecimiento sueldo,30
Softtek,Recomendada,cons,negative,Los sueldos son bajos y no hay aumentos Mostrar más,51,,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es,sueldo bajo aumento mostrar,27
Softtek,Buen ambiente laboral y proyectos,cons,negative,Los sueldos son bajos y no hay aumentos Mostrar más,51,,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es,sueldo bajo aumento mostrar,27
Softtek,Los sueldos son bajos y no hay aumentos,cons,negative,Los sueldos son bajos y no hay aumentos,39,,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es,sueldo bajo aumento,19
Softtek,Recomendada,cons,negative,"Realmente que esos cursos buscan bloquearlos para que no tengas acceso La enorme falta de comunicacion, muchas veces tenias que retrabajar cosas que ya habian quedado por escrito pero que superiores no se molestaban en revisar Mostrar más",238,,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es,realmente curso buscar bloquearlo tengar acceso enorme falta comunicacion tenia retrabajar cosa habiar quedar escrito superior molestar revisar mostrar,151
Softtek,Ofrecen cursos de capacitacion a otras áreas El trabajo es relativamente tranquilo,cons,negative,"Realmente que esos cursos buscan bloquearlos para que no tengas acceso La enorme falta de comunicacion, muchas veces tenias que retrabajar cosas que ya habian quedado por escrito pero que superiores no se molestaban en revisar Mostrar más",238,,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es,realmente curso buscar bloquearlo tengar acceso enorme falta comunicacion tenia retrabajar cosa habiar quedar escrito superior molestar revisar mostrar,151
Softtek,,cons,negative,"Realmente que esos cursos buscan bloquearlos para que no tengas acceso La enorme falta de comunicacion, muchas veces tenias que retrabajar cosas que ya habian quedado por escrito pero que superiores no se molestaban en revisar",226,,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es,realmente curso buscar bloquearlo tengar acceso enorme falta comunicacion tenia retrabajar cosa habiar quedar escrito superior molestar revisar,143
Softtek,Preguntas frecuentes sobre las evaluaciones de Softtek,cons,negative,"de trabajar en Softtek según las evaluaciones de empleados reales? Los usuarios dicen... "" No benefits or very minimum "" "" Bad management just looking for their own interests "" "" Many managers have no experience so their decisions constantly add stress to the team members and project leaders. "" "" Medium to low pay . "" "" no career path "" ¿Qué ubicaciones de Softtek recibieron las mejores calificaciones de los empleados? Culiacán Mérida Monterrey Ensenada León Guadalajara Ciudad de México Querétaro Aguascalientes",516,3.9,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es,trabajar softtek evaluación empleado real usuario benefits or very minimum bad management just looking for their own interests many managers have experience so their decisions constantly add stress to the team members and project leaders medium to low pay career path ubicación softtek recibir mejor calificación empleado culiacán mérido monterrey ensenado león guadalajara ciudad méxico querétaro aguascalient,410
Softtek,empleos vacantes de Softtek en México,cons,negative,"de trabajar en Softtek según las evaluaciones de empleados reales? Los usuarios dicen... "" No benefits or very minimum "" "" Bad management just looking for their own interests "" "" Many managers have no experience so their decisions constantly add stress to the team members and project leaders. "" "" Medium to low pay . "" "" no career path "" ¿Qué ubicaciones de Softtek recibieron las mejores calificaciones de los empleados? Culiacán Mérida Monterrey Ensenada León Guadalajara Ciudad de México Querétaro Aguascalientes",516,3.9,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es,trabajar softtek evaluación empleado real usuario benefits or very minimum bad management just looking for their own interests many managers have experience so their decisions constantly add stress to the team members and project leaders medium to low pay career path ubicación softtek recibir mejor calificación empleado culiacán mérido monterrey ensenado león guadalajara ciudad méxico querétaro aguascalient,410
NEORIS,todo bien,cons,negative,podrian mejorar los sueldos un poco Mostrar más,47,4.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es,mejorar sueldo mostrar,22
NEORIS,Data Developer,cons,negative,Carga laboral a veces de mas Mostrar más,40,2.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es,carga laboral mostrar,21
NEORIS,Soporte,cons,negative,Los sueldos no suelen ser competitivos Mostrar más,50,3.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es,sueldo soler competitivo mostrar,32
NEORIS,NEORIS,cons,negative,podrian mejorar los sueldos un poco,35,3.7,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es,mejorar sueldo,14
NEORIS,Evaluaciones por cargo,cons,negative,podrian mejorar los sueldos un poco,35,3.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es,mejorar sueldo,14
NEORIS,Recomendada,cons,negative,podrian mejorar los sueldos un poco Mostrar más,47,,,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es,mejorar sueldo mostrar,22
NEORIS,para comenzar tu carreta esta bien,cons,negative,podrian mejorar los sueldos un poco Mostrar más,47,,,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es,mejorar sueldo mostrar,22
NEORIS,Recomendada,cons,negative,Carga laboral a veces de mas Mostrar más,40,,,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es,carga laboral mostrar,21
NEORIS,Aprendes tecnología y estas con clientes buenis,cons,negative,Carga laboral a veces de mas Mostrar más,40,,,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es,carga laboral mostrar,21
NEORIS,Recomendada,cons,negative,Los sueldos no suelen ser competitivos Mostrar más,50,,,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es,sueldo soler competitivo mostrar,32
NEORIS,Aprendizaje directo con el cliente,cons,negative,Los sueldos no suelen ser competitivos Mostrar más,50,,,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es,sueldo soler competitivo mostrar,32
NEORIS,Los sueldos no suelen ser competitivos,cons,negative,Los sueldos no suelen ser competitivos,38,,,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es,sueldo soler competitivo,24
Tata Consultancy Services,Salario formato trainee con 3 año de estadia,cons,negative,No sentido de pertenencia No aumento salarial durante el año No hay ascenso de puesto realista Mostrar más,106,4.0,mar 2026,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,es,sentido pertenencia aumento salarial año ascenso puesto realista mostrar,72
Tata Consultancy Services,Poco crecimiento,cons,negative,los horarios varian demasiado de un dia a otro Mostrar más,58,2.0,mar 2026,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,es,horario variar mostrar,22
Tata Consultancy Services,Tata Consultancy Services,cons,negative,No sentido de pertenencia No aumento salarial durante el año No hay ascenso de puesto realista,94,3.5,mar 2026,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,es,sentido pertenencia aumento salarial año ascenso puesto realista,64
Tata Consultancy Services,Evaluaciones por cargo,cons,negative,No sentido de pertenencia No aumento salarial durante el año No hay ascenso de puesto realista,94,3.0,mar 2026,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,es,sentido pertenencia aumento salarial año ascenso puesto realista,64
Tata Consultancy Services,Recomendada,cons,negative,No sentido de pertenencia No aumento salarial durante el año No hay ascenso de puesto realista Mostrar más,106,,,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,es,sentido pertenencia aumento salarial año ascenso puesto realista mostrar,72
Tata Consultancy Services,No hay presiones Trabajas con el cliente Entrega equipos Beneficios Descuentos Udemy LinkedIn learning,cons,negative,No sentido de pertenencia No aumento salarial durante el año No hay ascenso de puesto realista Mostrar más,106,,,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,es,sentido pertenencia aumento salarial año ascenso puesto realista mostrar,72
Tata Consultancy Services,No sentido de pertenencia No aumento salarial durante el año No hay ascenso de puesto realista,cons,negative,No sentido de pertenencia No aumento salarial durante el año No hay ascenso de puesto realista,94,,,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,es,sentido pertenencia aumento salarial año ascenso puesto realista,64
Tata Consultancy Services,Recomendada,cons,negative,los horarios varian demasiado de un dia a otro Mostrar más,58,,,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,es,horario variar mostrar,22
Tata Consultancy Services,las prestaciones son las de ley,cons,negative,los horarios varian demasiado de un dia a otro Mostrar más,58,,,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,es,horario variar mostrar,22
Tata Consultancy Services,los horarios varian demasiado de un dia a otro,cons,negative,los horarios varian demasiado de un dia a otro,46,,,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,es,horario variar,14
Chubb,Desinformación,cons,negative,Ambiente laboral malo Exceso de cursos obligatorios Cambios de management seguido Desconexión entre RH y sus Equipos Desconexión entre todos los equipos Mostrar más,164,4.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es,ambiente laboral malo exceso curso obligatorio cambio management seguido desconexión rh equipo desconexión equipo mostrar,121
Chubb,Modo de Trabajo,cons,negative,La organización y comunicación debería mejorar. Mostrar más,59,5.0,feb 2026,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es,organización comunicación deber mejorar mostrar,47
Chubb,Buen lugar,cons,negative,Burocracia Ambiente corporativo - - - Mostrar más,49,4.0,ene 2026,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es,burocracia ambiente corporativo mostrar,39
Chubb,Chubb,cons,negative,Ambiente laboral malo Exceso de cursos obligatorios Cambios de management seguido Desconexión entre RH y sus Equipos Desconexión entre todos los equipos,152,3.7,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es,ambiente laboral malo exceso curso obligatorio cambio management seguido desconexión rh equipo desconexión equipo,113
Chubb,Evaluaciones por cargo,cons,negative,Ambiente laboral malo Exceso de cursos obligatorios Cambios de management seguido Desconexión entre RH y sus Equipos Desconexión entre todos los equipos,152,3.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es,ambiente laboral malo exceso curso obligatorio cambio management seguido desconexión rh equipo desconexión equipo,113
Chubb,Recomendada,cons,negative,Ambiente laboral malo Exceso de cursos obligatorios Cambios de management seguido Desconexión entre RH y sus Equipos Desconexión entre todos los equipos Mostrar más,164,,,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es,ambiente laboral malo exceso curso obligatorio cambio management seguido desconexión rh equipo desconexión equipo mostrar,121
Chubb,Flexibles en horarios y vacaciones Buen sueldo Buenas Prestaciones Híbrido o Remoto,cons,negative,Ambiente laboral malo Exceso de cursos obligatorios Cambios de management seguido Desconexión entre RH y sus Equipos Desconexión entre todos los equipos Mostrar más,164,,,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es,ambiente laboral malo exceso curso obligatorio cambio management seguido desconexión rh equipo desconexión equipo mostrar,121
Chubb,Ambiente laboral malo Exceso de cursos obligatorios Cambios de management seguido Desconexión entre RH y sus Equipos Desconexión entre todos los equipos,cons,negative,Ambiente laboral malo Exceso de cursos obligatorios Cambios de management seguido Desconexión entre RH y sus Equipos Desconexión entre todos los equipos,152,,,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es,ambiente laboral malo exceso curso obligatorio cambio management seguido desconexión rh equipo desconexión equipo,113
Chubb,Recomendada,cons,negative,La organización y comunicación debería mejorar. Mostrar más,59,,,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es,organización comunicación deber mejorar mostrar,47
Chubb,"La ventaja es que al ser practicante y tener tiempo parcial se acomoda muy bien a tus estudios, además el formato híbrido es ideal como estudiante.",cons,negative,La organización y comunicación debería mejorar. Mostrar más,59,,,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es,organización comunicación deber mejorar mostrar,47
Chubb,La organización y comunicación debería mejorar.,cons,negative,La organización y comunicación debería mejorar.,47,,,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es,organización comunicación deber mejorar,39
Chubb,Recomendada,cons,negative,Burocracia Ambiente corporativo - - - Mostrar más,49,,,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es,burocracia ambiente corporativo mostrar,39
Chubb,Flexibilidad Aprendizaje Buen lugar Crecimiento Estabilidad,cons,negative,Burocracia Ambiente corporativo - - - Mostrar más,49,,,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es,burocracia ambiente corporativo mostrar,39
Chubb,Preguntas frecuentes sobre las evaluaciones de Chubb,cons,negative,"de trabajar en Chubb según las evaluaciones de empleados reales? Los usuarios dicen... "" Poor management and communication with staff "" "" No training and not organized "" "" Senior management is always talking Travelers this and Travelers that! "" "" Low bonus even though performance was good "" "" Upper management is apparently too dense to get this mindset figured out. "" ¿Qué opinan los empleados sobre los despidos en Chubb en 2026? Explora evaluaciones en Glassdoor para comprender lo que dicen los empleados actuales y anteriores sobre los despidos en Chubb y sus perspectivas sobre la seguridad laboral en Chubb en 2026. ¿Qué ubicaciones de Chubb recibieron las calificaciones más altas de los empleados? Monterrey Ciudad de México San Pedro Garza Garcia",757,3.6,,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es,trabajar chubb evaluación empleado real usuario poor management and communication with staff training and not organized senior management is always talking travelers this and travelers that low bonu evir though performance was good upper management is apparently too dense to get this mindset figured out opinar empleado despido chubb explora evaluación glassdoor comprender empleado actual anterior despido chubb perspectiva seguridad laboral chubb ubicación chubb recibir calificación alto empleado monterrey ciudad méxico san pedro garza garcia,547
Chubb,sueldos,cons,negative,"de trabajar en Chubb según las evaluaciones de empleados reales? Los usuarios dicen... "" Poor management and communication with staff "" "" No training and not organized "" "" Senior management is always talking Travelers this and Travelers that! "" "" Low bonus even though performance was good "" "" Upper management is apparently too dense to get this mindset figured out. "" ¿Qué opinan los empleados sobre los despidos en Chubb en 2026? Explora evaluaciones en Glassdoor para comprender lo que dicen los empleados actuales y anteriores sobre los despidos en Chubb y sus perspectivas sobre la seguridad laboral en Chubb en 2026. ¿Qué ubicaciones de Chubb recibieron las calificaciones más altas de los empleados? Monterrey Ciudad de México San Pedro Garza Garcia",757,3.6,,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es,trabajar chubb evaluación empleado real usuario poor management and communication with staff training and not organized senior management is always talking travelers this and travelers that low bonu evir though performance was good upper management is apparently too dense to get this mindset figured out opinar empleado despido chubb explora evaluación glassdoor comprender empleado actual anterior despido chubb perspectiva seguridad laboral chubb ubicación chubb recibir calificación alto empleado monterrey ciudad méxico san pedro garza garcia,547
Infosys,Evaluación continua,cons,negative,Se aprecia que el pipeline de new hires es mayor al número de personal de RH Mostrar más,88,4.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,es,apreciar pipeline new hir número personal rh mostrar,52
Infosys,Recomendada,cons,negative,Se aprecia que el pipeline de new hires es mayor al número de personal de RH Mostrar más,88,,,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,es,apreciar pipeline new hir número personal rh mostrar,52
Infosys,Múltiples clientes con los cuales puedes trabajar,cons,negative,Se aprecia que el pipeline de new hires es mayor al número de personal de RH Mostrar más,88,,,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,es,apreciar pipeline new hir número personal rh mostrar,52
Infosys,Se aprecia que el pipeline de new hires es mayor al número de personal de RH,cons,negative,Se aprecia que el pipeline de new hires es mayor al número de personal de RH,76,,,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,es,apreciar pipeline new hir número personal rh,44
Oracle,somos pollitos de colores,cons,negative,"muchos recortes, no aumentos o ajustes Mostrar más",50,4.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,es,recorte aumento ajuste mostrar,30
Oracle,Recomendado,cons,negative,Sueldo bajo considerando otras empresas de faangs Mostrar más,61,5.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,es,sueldo considerar empresa faangs mostrar,40
Oracle,Mexico,cons,negative,Congelamiento de salario por años No hay feedback ni te dicen que necesitas para el siguiente nivel Te aprueban las promociones pero no las hacen efectivas Mostrar más,167,2.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,es,congelamiento salario año feedback necesita nivel apruer promoción efectivo mostrar,83
Oracle,Recomendada,cons,negative,"muchos recortes, no aumentos o ajustes Mostrar más",50,,,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,es,recorte aumento ajuste mostrar,30
Oracle,"sueldo, ambiente de trabajo, oficinas, seguro medico",cons,negative,"muchos recortes, no aumentos o ajustes Mostrar más",50,,,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,es,recorte aumento ajuste mostrar,30
Oracle,Recomendada,cons,negative,Sueldo bajo considerando otras empresas de faangs Mostrar más,61,,,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,es,sueldo considerar empresa faangs mostrar,40
Oracle,Prestaciones superiores a la ley Buenas Instalaciones,cons,negative,Sueldo bajo considerando otras empresas de faangs Mostrar más,61,,,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,es,sueldo considerar empresa faangs mostrar,40
Oracle,Sueldo bajo considerando otras empresas de faangs,cons,negative,Sueldo bajo considerando otras empresas de faangs,49,,,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,es,sueldo considerar empresa faang,31
